region,country,decade,medium_group,n_objects
Unknown,Russian,1860,Photographs,1
Unknown,Russian,1860,Prints,4
Unknown,Russian,1860,Sculpture,1
Unknown,Russian,1870,Photographs,1
Unknown,Russian,1880,Drawings,5
Unknown,Russian,1880,Prints,9
Unknown,Russian,1890,Decorative arts,7
Unknown,Russian,1890,Drawings,1
Unknown,Russian,1890,Other,4
Unknown,Russian,1890,Paintings,1
Unknown,Russian,1890,Prints,6
Unknown,Russian,1900,Decorative arts,6
Unknown,Russian,1900,Drawings,1
Unknown,Russian,1900,Paintings,1
Unknown,Russian,1900,Prints,10
Unknown,Russian,1910,Drawings,5
Unknown,Russian,1910,Paintings,7
Unknown,Russian,1910,Prints,5
Unknown,Russian,1910,Textiles,1
Unknown,Russian,1920,Drawings,5
Unknown,Russian,1920,Photographs,4
Unknown,Russian,1920,Prints,215
Unknown,Russian,1930,Drawings,7
Unknown,Russian,1930,Paintings,1
Unknown,Russian,1930,Photographs,21
Unknown,Russian,1930,Prints,5
Unknown,Russian,1940,Photographs,4
Unknown,Russian,1940,Prints,17
Unknown,Russian,1940,Sculpture,1
Unknown,Russian,1950,Drawings,3
Unknown,Russian,1950,Photographs,1
Unknown,Russian,1950,Prints,72
Unknown,Russian,1950,Sculpture,1
Unknown,Russian,1960,Decorative arts,1
Unknown,Russian,1960,Drawings,3
Unknown,Russian,1960,Other,1
Unknown,Russian,1960,Photographs,5
Unknown,Russian,1960,Prints,48
Unknown,Russian,1970,Drawings,6
Unknown,Russian,1970,Photographs,5
Unknown,Russian,1970,Prints,79
Unknown,Russian,1980,Photographs,4
Unknown,Russian,1980,Prints,5
Unknown,Russian,1990,Prints,2
Unknown,Russian,2000,Photographs,3
Unknown,Russian,2000,Prints,1
Unknown,Russian Federation,1900,Other,1
Unknown,Rwanda,1950,Other,2
Unknown,Rwanda,2000,Textiles,1
Unknown,Rwanda or Burundi,1900,Other,1
Unknown,Rwanda or Burundi,1950,Other,1
Unknown,Rwanda or Burundi,1960,Other,1
Unknown,Rwanda or Burundi,1960,Textiles,1
Unknown,Rwanda or Burundi,2000,Sculpture,1
Unknown,"S. Mali, e. Guinea or nw. Cote D’Ivoire",1900,Other,1
Unknown,"S. Mali, e. Guinea or nw. Cote D’Ivoire",1920,Other,1
Unknown,Samoa,1890,Textiles,1
Unknown,Samoa,1970,Textiles,1
Unknown,Samoa,2000,Other,3
Unknown,Samoa,2000,Photographs,2
Unknown,Samoa,2000,Textiles,5
Unknown,Sarawak,1900,Other,1
Unknown,Sarawak,1920,Other,1
Unknown,Sarawak,2000,Other,1
Unknown,Saudi Arabia,1590,Decorative arts,6
Unknown,Saudi Arabia,1880,Other,1
Unknown,Saudi Arabia,1890,Decorative arts,5
Unknown,Saudi Arabia,1890,Other,5
Unknown,Saudi Arabia,1890,Textiles,1
Unknown,Saudi Arabia,1920,Other,2
Unknown,Saudi Arabia,1960,Textiles,3
Unknown,Saudi Arabia,1970,Textiles,1
Unknown,Saudi Arabia or Yemen,1890,Other,1
Unknown,Scandanavia ?,1600,Other,1
Unknown,Scandinavia (?),1400,Other,1
Unknown,Scandinavia (possibly Sweden),1500,Textiles,1
Unknown,Scotland or England,1850,Textiles,1
Unknown,Scottish,1700,Paintings,1
Unknown,Scottish,1710,Drawings,2
Unknown,Scottish,1730,Paintings,1
Unknown,Scottish,1750,Prints,2
Unknown,Scottish,1770,Prints,17
Unknown,Scottish,1780,Drawings,9
Unknown,Scottish,1780,Paintings,1
Unknown,Scottish,1780,Prints,3
Unknown,Scottish,1790,Paintings,6
Unknown,Scottish,1790,Prints,3
Unknown,Scottish,1800,Paintings,2
Unknown,Scottish,1810,Paintings,2
Unknown,Scottish,1810,Prints,5
Unknown,Scottish,1820,Drawings,1
Unknown,Scottish,1820,Prints,3
Unknown,Scottish,1830,Drawings,1
Unknown,Scottish,1840,Drawings,1
Unknown,Scottish,1840,Paintings,1
Unknown,Scottish,1840,Photographs,20
Unknown,Scottish,1850,Drawings,1
Unknown,Scottish,1850,Paintings,1
Unknown,Scottish,1850,Photographs,12
Unknown,Scottish,1850,Prints,4
Unknown,Scottish,1860,Drawings,50
Unknown,Scottish,1860,Photographs,4
Unknown,Scottish,1860,Prints,3
Unknown,Scottish,1870,Drawings,134
Unknown,Scottish,1870,Prints,1
Unknown,Scottish,1880,Drawings,5
Unknown,Scottish,1880,Prints,49
Unknown,Scottish,1890,Drawings,2
Unknown,Scottish,1890,Prints,217
Unknown,Scottish,1900,Drawings,6
Unknown,Scottish,1900,Prints,255
Unknown,Scottish,1910,Drawings,34
Unknown,Scottish,1910,Prints,232
Unknown,Scottish,1920,Drawings,67
Unknown,Scottish,1920,Prints,131
Unknown,Scottish,1930,Drawings,6
Unknown,Scottish,1930,Other,2
Unknown,Scottish,1930,Prints,42
Unknown,Scottish,1940,Prints,1
Unknown,Scottish,2000,Prints,2
Unknown,Scottish | Unknown,1810,Paintings,1
Unknown,Scuola Merletti di Burano,1890,Textiles,1
Unknown,Senegal,1910,Decorative arts,1
Unknown,Senegal,1950,Decorative arts,1
Unknown,Senegal,1960,Decorative arts,1
Unknown,Senegal,1960,Other,4
Unknown,Senegal,1960,Textiles,5
Unknown,Senegal,1970,Photographs,7
Unknown,Senegal,1970,Textiles,3
Unknown,Senegambia,1900,Other,1
Unknown,Serbia,1880,Other,1
Unknown,Serbia,1930,Other,1
Unknown,Serbia,1940,Other,2
Unknown,Serbia (former Yugoslavia),1930,Other,1
Unknown,Serbian,2000,Photographs,1
Unknown,Serbian,2010,Photographs,1
Unknown,Siam,1400,Decorative arts,5
Unknown,Siam,1620,Other,1
Unknown,Siam,1700,Decorative arts,3
Unknown,Siam,1750,Other,5
Unknown,Siam,1800,Decorative arts,4
Unknown,Siam,1800,Other,7
Unknown,Siam (?),1750,Other,2
Unknown,Sierra Leone,1500,Other,1
Unknown,Sierra Leone,1600,Other,3
Unknown,Sierra Leone,1600,Sculpture,4
Unknown,Sierra Leone,1890,Textiles,1
Unknown,Sierra Leone,1900,Other,3
Unknown,Sierra Leone,1920,Textiles,1
Unknown,Sierra Leone,1960,Other,1
Unknown,Sierra Leone,1960,Textiles,7
Unknown,Sierra Leone,1980,Textiles,1
Unknown,Sierra Leone,2000,Sculpture,11
Unknown,Sierra Leone or Mali,2020,Textiles,1
Unknown,Sierra Leone?,1900,Other,1
Unknown,Silesia,1800,Other,3
Unknown,Silesia (Southwestern Poland),1620,Other,3
Unknown,Sino-Tibetan,1400,Other,5
Unknown,Slovak,1970,Prints,8
Unknown,Slovakia,1850,Other,1
Unknown,Slovenia,1800,Other,1
Unknown,Slovenian,1940,Prints,1
Unknown,Slovenian,1970,Prints,1
Unknown,Solomon Islands,1860,Textiles,1
Unknown,Solomon Islands,1900,Other,16
Unknown,Solomon Islands,1900,Sculpture,2
Unknown,Solomon Islands,1920,Other,1
Unknown,Solomon Islands,1930,Other,1
Unknown,Solomon Islands,1930,Sculpture,1
Unknown,Solomon Islands,1940,Textiles,1
Unknown,Solomon Islands,1950,Decorative arts,3
Unknown,Solomon Islands,1950,Other,2
Unknown,Solomon Islands,1960,Other,1
Unknown,Solomon Islands,2000,Decorative arts,3
Unknown,Solomon Islands,2000,Other,25
Unknown,Solomon Islands,2000,Sculpture,10
Unknown,Somalia,2000,Decorative arts,2
Unknown,Somalia,2000,Other,1
Unknown,Sothern Turkmenistan,1820,Textiles,1
Unknown,South Africa,1850,Photographs,2
Unknown,South Africa,1880,Other,1
Unknown,South Africa,1890,Decorative arts,1
Unknown,South Africa,1890,Other,2
Unknown,South Africa,1890,Textiles,1
Unknown,South Africa,1900,Other,8
Unknown,South Africa,1950,Other,1
Unknown,South Africa,1970,Other,1
Unknown,South Africa,1970,Textiles,3
Unknown,South Africa,2000,Decorative arts,3
Unknown,South Africa,2000,Other,4
Unknown,South Africa,2000,Photographs,2
Unknown,South Africa,2000,Sculpture,8
Unknown,South Africa,2000,Textiles,15
Unknown,South Africa,2010,Other,2
Unknown,South Africa,2010,Photographs,4
Unknown,South Africa or Kingdom of Swaziland,1890,Other,1
Unknown,South Africa or Mozambique,2000,Decorative arts,1
Unknown,South Africa or Swaziland,2000,Decorative arts,1
Unknown,South Africa or Swaziland,2020,Decorative arts,1
Unknown,South Africa or Zimbabwe,1920,Decorative arts,1
Unknown,"South Africa, Africa",2010,Sculpture,1
Unknown,South African,1950,Photographs,1
Unknown,South African,1960,Photographs,3
Unknown,South African,1990,Other,8
Unknown,South African,1990,Prints,12
Unknown,South African,2000,Drawings,1
Unknown,South African,2000,Other,1
Unknown,South African,2000,Photographs,1
Unknown,South African,2000,Prints,3
Unknown,South African,2010,Photographs,4
Unknown,South African,2010,Prints,1
Unknown,South African,2020,Other,1
Unknown,South America,1960,Prints,1
Unknown,South German,1570,Sculpture,1
Unknown,South Germany,1470,Paintings,3
Unknown,South Germany,1490,Other,1
Unknown,South Germany,1500,Sculpture,1
Unknown,South Germany,1530,Other,1
Unknown,South Germany,1530,Sculpture,1
Unknown,South Germany,1550,Other,13
Unknown,South Germany,1570,Other,1
Unknown,South Germany,1750,Decorative arts,1
Unknown,South Germany or Austria,1470,Other,1
Unknown,South Germany or Austria,1480,Other,1
Unknown,South Germany or Austria,1670,Sculpture,1
Unknown,South Germany or Austria (Innsbruck),1480,Other,1
Unknown,South India,1600,Other,4
Unknown,South India,1700,Other,1
Unknown,South India,1700,Sculpture,1
Unknown,South India,1750,Other,1
Unknown,South India,1820,Paintings,1
Unknown,South India or Ceylon,1500,Other,1
Unknown,South Korea,1930,Prints,1
Unknown,South Korea,1960,Prints,7
Unknown,South Korea,1990,Photographs,6
Unknown,South Korea,2000,Photographs,3
Unknown,South Korean,1960,Other,2
Unknown,South Korean,1960,Sculpture,1
Unknown,South Korean,1970,Other,1
Unknown,South Korean,2010,Paintings,1
Unknown,South Korean,2020,Drawings,1
Unknown,South Netherland,1520,Decorative arts,1
Unknown,South Netherland,1530,Decorative arts,1
Unknown,South Netherlandish,1490,Other,2
Unknown,South Netherlandish,1580,Prints,1
Unknown,South Netherlands,1400,Other,1
Unknown,South Netherlands,1430,Paintings,1
Unknown,South Netherlands,1450,Sculpture,1
Unknown,South Netherlands,1490,Sculpture,2
Unknown,South Netherlands,1490,Textiles,3
Unknown,South Netherlands,1500,Decorative arts,2
Unknown,South Netherlands,1500,Other,1
Unknown,South Netherlands,1500,Sculpture,1
Unknown,South Netherlands,1510,Decorative arts,6
Unknown,South Netherlands,1520,Decorative arts,6
Unknown,South Netherlands,1520,Paintings,1
Unknown,South Netherlands,1530,Decorative arts,2
Unknown,South Netherlands,1530,Sculpture,1
Unknown,South Netherlands,1540,Sculpture,1
Unknown,South Netherlands,1550,Decorative arts,1
Unknown,South Netherlands,1550,Textiles,1
Unknown,South Netherlands,1580,Drawings,1
Unknown,South Netherlands,1930,Decorative arts,1
Unknown,South Netherlands or Flanders,1470,Sculpture,1
Unknown,South Sea Islands,1850,Other,1
Unknown,Southern Africa,1800,Sculpture,1
Unknown,Southern Africa,1850,Decorative arts,1
Unknown,Southern Africa,1870,Other,1
Unknown,Southern Africa,1900,Decorative arts,1
Unknown,Southern Africa,1900,Other,3
Unknown,Southern France,1400,Sculpture,6
Unknown,Southern France,1470,Sculpture,1
Unknown,Southern France,1780,Decorative arts,1
Unknown,Southern Germany,1450,Prints,1
Unknown,Southern Germany,1460,Paintings,1
Unknown,Southern Germany,1520,Sculpture,1
Unknown,Southern Germany,1540,Decorative arts,3
Unknown,Southern India,1630,Drawings,1
Unknown,Southern India,1700,Paintings,6
Unknown,Southern India,1750,Paintings,1
Unknown,Southern India,1770,Paintings,1
Unknown,Southern India,1800,Textiles,1
Unknown,Southern India,1870,Decorative arts,1
Unknown,Southern India,1890,Other,4
Unknown,Southern India,1890,Textiles,1
Unknown,Southern India,1900,Other,1
Unknown,Southern Italy,1890,Decorative arts,1
Unknown,Southern Netherlands,1490,Paintings,1
Unknown,Southern Netherlands (woven)|France (cartoon),1500,Textiles,4
Unknown,Southern Netherlands or Northern France,1420,Sculpture,3
Unknown,Southern Turkey,1900,Textiles,1
Unknown,Southwest,1860,Decorative arts,1
Unknown,Southwest,1870,Decorative arts,3
Unknown,Southwest,1870,Other,2
Unknown,Southwest,1880,Decorative arts,2
Unknown,Southwest,1890,Decorative arts,2
Unknown,Southwest,1900,Decorative arts,2
Unknown,Southwest,1900,Other,2
Unknown,Southwest,1910,Other,1
Unknown,Southwest,1910,Textiles,1
Unknown,Southwest,1920,Decorative arts,2
Unknown,Southwest,1930,Decorative arts,5
Unknown,Southwest,1940,Decorative arts,1
Unknown,Southwest Iran,1920,Textiles,1
Unknown,Southwestern India,1640,Other,2
Unknown,Southwestern India,1680,Paintings,1
Unknown,Southwestern India,1690,Other,3
Unknown,Southwestern Iran,1890,Textiles,1
Unknown,Spain (Catalonia),1930,Paintings,2
Unknown,Spain (Hispano-Flemish),1470,Other,1
Unknown,Spain (colonial ?),1800,Other,1
Unknown,Spain ?,1600,Other,1
Unknown,Spain ?,1700,Textiles,1
Unknown,Spain ?,1800,Textiles,1
Unknown,Spain ?,1900,Textiles,1
Unknown,Spain and Italy,1480,Other,1
Unknown,Spain or France,1690,Other,3
Unknown,Spain or France,1800,Other,1
Unknown,Spain or Italy,1640,Other,1
Unknown,Spain or North Africa,1490,Other,1
Unknown,Spain or North Africa,1490,Textiles,1
Unknown,Spain or Northern Italy,1550,Paintings,1
Unknown,Spain or Yugoslavia,1900,Other,1
Unknown,Spain: embroidered linen; Flanders: bobbin lace (Point d’Angleterre) flounce,1600,Textiles,1
Unknown,Spain?,1620,Other,1
Unknown,Spain?,1690,Other,1
Unknown,Spain?,1800,Other,1
Unknown,Spain?,1890,Other,1
Unknown,Spain?,1900,Other,2
Unknown,Spain|Egypt,1480,Decorative arts,1
Unknown,Spain|Egypt,1490,Decorative arts,2
Unknown,Spain|Germany|Mexico,1590,Other,1
Unknown,Spain|Mexico,1590,Other,1
Unknown,Spain|Mexico,1660,Other,1
Unknown,Spain|Mexico,1790,Other,2
Unknown,Spanish (?),1920,Drawings,2
Unknown,Spanish | Swedish,1760,Prints,1
Unknown,Spanish | Unknown,1650,Paintings,2
Unknown,Sri Lanka,1500,Other,1
Unknown,Sri Lanka,1690,Other,168
Unknown,Sri Lanka,1690,Paintings,5
Unknown,Sri Lanka,1750,Sculpture,1
Unknown,Sri Lanka,1820,Paintings,1
Unknown,Sri Lanka,1870,Photographs,1
Unknown,Sri Lanka,1880,Photographs,1
Unknown,Sri Lanka,1890,Other,1
Unknown,Sri Lanka,1900,Textiles,1
Unknown,Sri Lanka,1940,Textiles,2
Unknown,Staffordshire,1770,Decorative arts,1
Unknown,Sudan,1890,Other,1
Unknown,Sudan,1890,Textiles,1
Unknown,Sudan,1900,Other,1
Unknown,Sudan,1930,Textiles,1
Unknown,Sudan,1950,Other,1
Unknown,Sudan,2000,Other,1
Unknown,Sudan,2000,Sculpture,3
Unknown,Sudan,2000,Textiles,2
Unknown,Sudan?,1890,Other,1
Unknown,Sudan?,1900,Other,3
Unknown,Sulawesi,1910,Other,1
Unknown,Sulawesi (Celebes),1900,Other,1
Unknown,Sultanate India,1420,Paintings,1
Unknown,Sultanate India,1530,Paintings,1
Unknown,Sumatra,1500,Other,1
Unknown,Sumatra,1500,Sculpture,2
Unknown,Sumatra,1500,Textiles,2
Unknown,Sumatra,1850,Other,3
Unknown,Sumatra,1900,Other,1
Unknown,Sumatra,1940,Other,1
Unknown,Sumatra,2000,Other,1
Unknown,Surinam,1970,Other,1
Unknown,Suriname,2000,Other,8
Unknown,Sweden,1700,Other,2
Unknown,Sweden,1710,Textiles,1
Unknown,Sweden,1780,Drawings,1
Unknown,Sweden,1800,Other,1
Unknown,Sweden,1800,Textiles,1
Unknown,Sweden,1850,Sculpture,2
Unknown,Sweden,1860,Other,1
Unknown,Sweden,1870,Drawings,1
Unknown,Sweden,1880,Drawings,1
Unknown,Sweden,1880,Prints,3
Unknown,Sweden,1890,Other,1
Unknown,Sweden,1890,Paintings,1
Unknown,Sweden,1890,Prints,13
Unknown,Sweden,1900,Other,1
Unknown,Sweden,1900,Paintings,1
Unknown,Sweden,1900,Prints,11
Unknown,Sweden,1910,Prints,27
Unknown,Sweden,1920,Decorative arts,1
Unknown,Sweden,1920,Sculpture,1
Unknown,Sweden,1930,Decorative arts,4
Unknown,Sweden,1930,Paintings,1
Unknown,Sweden,1940,Decorative arts,3
Unknown,Sweden,1940,Prints,11
Unknown,Sweden,1940,Textiles,1
Unknown,Sweden,1950,Decorative arts,4
Unknown,Sweden,1950,Prints,3
Unknown,Sweden,1960,Decorative arts,2
Unknown,Sweden,1960,Paintings,1
Unknown,Sweden,1960,Prints,3
Unknown,Sweden,1970,Drawings,2
Unknown,Sweden,1970,Other,1
Unknown,Sweden,1970,Prints,2
Unknown,Sweden,1970,Textiles,3
Unknown,Sweden,1990,Textiles,1
Unknown,Sweden,2000,Drawings,1
Unknown,Swedish,1680,Sculpture,2
Unknown,Swedish,1690,Other,1
Unknown,Swedish,1690,Sculpture,2
Unknown,Swedish,1730,Prints,1
Unknown,Swedish,1780,Paintings,1
Unknown,Swedish,1790,Paintings,2
Unknown,Swedish,1810,Prints,18
Unknown,Swedish,1820,Prints,2
Unknown,Swedish,1840,Drawings,1
Unknown,Swedish,1850,Photographs,1
Unknown,Swedish,1860,Photographs,1
Unknown,Swedish,1860,Prints,2
Unknown,Swedish,1870,Paintings,1
Unknown,Swedish,1880,Prints,1
Unknown,Swedish,1890,Drawings,1
Unknown,Swedish,1890,Prints,17
Unknown,Swedish,1900,Paintings,1
Unknown,Swedish,1900,Prints,8
Unknown,Swedish,1910,Prints,8
Unknown,Swedish,1920,Other,1
Unknown,Swedish,1920,Prints,1
Unknown,Swedish,1930,Other,2
Unknown,Swedish,1930,Prints,1
Unknown,Swedish,1940,Prints,1
Unknown,Swedish,1960,Other,1
Unknown,Swedish,1960,Prints,3
Unknown,Swedish,1970,Prints,2
Unknown,Swedish,1990,Decorative arts,1
Unknown,Swedish,2000,Drawings,1
Unknown,Swedish,2000,Other,4
Unknown,Swedish,2000,Prints,5
Unknown,Swedish,2010,Drawings,1
Unknown,Swiss,1480,Prints,2
Unknown,Swiss,1500,Drawings,1
Unknown,Swiss,1510,Drawings,1
Unknown,Swiss,1510,Prints,6
Unknown,Swiss,1520,Drawings,1
Unknown,Swiss,1520,Prints,2
Unknown,Swiss,1530,Drawings,4
Unknown,Swiss,1530,Prints,2
Unknown,Swiss,1540,Prints,1
Unknown,Swiss,1550,Drawings,2
Unknown,Swiss,1550,Prints,26
Unknown,Swiss,1560,Drawings,2
Unknown,Swiss,1570,Drawings,2
Unknown,Swiss,1570,Prints,4
Unknown,Swiss,1580,Drawings,4
Unknown,Swiss,1580,Prints,1
Unknown,Swiss,1590,Drawings,5
Unknown,Swiss,1600,Drawings,4
Unknown,Swiss,1600,Other,1
Unknown,Swiss,1610,Drawings,1
Unknown,Swiss,1610,Prints,9
Unknown,Swiss,1620,Drawings,1
Unknown,Swiss,1640,Prints,5
Unknown,Swiss,1670,Drawings,1
Unknown,Swiss,1680,Drawings,1
Unknown,Swiss,1700,Drawings,1
Unknown,Swiss,1700,Sculpture,2
Unknown,Swiss,1720,Sculpture,2
Unknown,Swiss,1730,Drawings,2
Unknown,Swiss,1730,Prints,1
Unknown,Swiss,1730,Sculpture,6
Unknown,Swiss,1740,Drawings,3
Unknown,Swiss,1740,Prints,1
Unknown,Swiss,1750,Drawings,2
Unknown,Swiss,1750,Prints,6
Unknown,Swiss,1750,Sculpture,2
Unknown,Swiss,1760,Drawings,9
Unknown,Swiss,1760,Prints,18
Unknown,Swiss,1770,Drawings,7
Unknown,Swiss,1770,Prints,17
Unknown,Swiss,1780,Drawings,5
Unknown,Swiss,1780,Other,3
Unknown,Swiss,1780,Paintings,1
Unknown,Swiss,1780,Prints,1
Unknown,Swiss,1790,Drawings,16
Unknown,Swiss,1790,Paintings,1
Unknown,Swiss,1790,Prints,3
Unknown,Swiss,1800,Drawings,4
Unknown,Swiss,1800,Prints,58
Unknown,Swiss,1810,Drawings,13
Unknown,Swiss,1810,Other,1
Unknown,Swiss,1810,Prints,1
Unknown,Swiss,1810,Sculpture,4
Unknown,Swiss,1820,Drawings,1
Unknown,Swiss,1830,Drawings,2
Unknown,Swiss,1830,Paintings,2
Unknown,Swiss,1830,Prints,59
Unknown,Swiss,1840,Drawings,7
Unknown,Swiss,1840,Prints,3
Unknown,Swiss,1840,Sculpture,2
Unknown,Swiss,1850,Drawings,18
Unknown,Swiss,1850,Prints,5
Unknown,Swiss,1860,Drawings,1
Unknown,Swiss,1870,Drawings,5
Unknown,Swiss,1880,Drawings,27
Unknown,Swiss,1880,Paintings,1
Unknown,Swiss,1880,Prints,1
Unknown,Swiss,1890,Drawings,10
Unknown,Swiss,1890,Paintings,1
Unknown,Swiss,1890,Prints,48
Unknown,Swiss,1900,Drawings,4
Unknown,Swiss,1900,Photographs,2
Unknown,Swiss,1900,Prints,35
Unknown,Swiss,1910,Drawings,7
Unknown,Swiss,1910,Paintings,3
Unknown,Swiss,1910,Photographs,1
Unknown,Swiss,1910,Prints,22
Unknown,Swiss,1920,Drawings,10
Unknown,Swiss,1920,Paintings,2
Unknown,Swiss,1920,Photographs,6
Unknown,Swiss,1920,Prints,13
Unknown,Swiss,1930,Drawings,13
Unknown,Swiss,1930,Prints,16
Unknown,Swiss,1930,Sculpture,3
Unknown,Swiss,1940,Drawings,2
Unknown,Swiss,1940,Prints,76
Unknown,Swiss,1940,Sculpture,2
Unknown,Swiss,1950,Drawings,3
Unknown,Swiss,1950,Prints,14
Unknown,Swiss,1950,Sculpture,3
Unknown,Swiss,1960,Drawings,4
Unknown,Swiss,1960,Other,1
Unknown,Swiss,1960,Prints,40
Unknown,Swiss,1960,Sculpture,4
Unknown,Swiss,1970,Photographs,5
Unknown,Swiss,1970,Prints,9
Unknown,Swiss,1980,Prints,9
Unknown,Swiss,1990,Prints,5
Unknown,Swiss,2000,Prints,2
Unknown,Swiss,2010,Photographs,1
Unknown,Swiss,2020,Paintings,1
Unknown,Swiss or German,1700,Prints,3
Unknown,Swiss | Unknown,1740,Drawings,1
Unknown,Switzerland,1430,Textiles,1
Unknown,Switzerland,1470,Other,1
Unknown,Switzerland,1480,Other,1
Unknown,Switzerland,1500,Prints,3
Unknown,Switzerland,1510,Decorative arts,1
Unknown,Switzerland,1510,Prints,1
Unknown,Switzerland,1520,Decorative arts,1
Unknown,Switzerland,1520,Prints,1
Unknown,Switzerland,1530,Drawings,1
Unknown,Switzerland,1540,Decorative arts,1
Unknown,Switzerland,1550,Decorative arts,1
Unknown,Switzerland,1560,Prints,1
Unknown,Switzerland,1590,Decorative arts,2
Unknown,Switzerland,1600,Other,2
Unknown,Switzerland,1600,Textiles,2
Unknown,Switzerland,1700,Other,1
Unknown,Switzerland,1700,Textiles,4
Unknown,Switzerland,1720,Drawings,1
Unknown,Switzerland,1750,Drawings,1
Unknown,Switzerland,1760,Other,1
Unknown,Switzerland,1770,Other,4
Unknown,Switzerland,1780,Drawings,1
Unknown,Switzerland,1780,Prints,2
Unknown,Switzerland,1780,Textiles,1
Unknown,Switzerland,1790,Other,1
Unknown,Switzerland,1790,Prints,2
Unknown,Switzerland,1800,Decorative arts,1
Unknown,Switzerland,1800,Drawings,2
Unknown,Switzerland,1800,Other,10
Unknown,Switzerland,1800,Prints,1
Unknown,Switzerland,1800,Textiles,10
Unknown,Switzerland,1810,Paintings,1
